Step Temp Press PotEng Nconf Lcom[3] Ucom[3] fe fx fy fz fse fsx fsy fsz 
   53600    297.88958   -627.92106   -683294.87          498    93.306341    120.80366   -510.53823   -11.696823   0.25151021   -57.205171   -15229.369   -105.24378    84.262549    175.55316 
   53700    300.29543    140.50273   -683490.29          499    93.315215    120.80967   -528.56423   -13.840698 -0.092709734   -58.820161   -15205.657    91.089296    88.346566    17.214243 
   53800    299.05985   -297.49918    -683640.7          498     93.32353    120.82004   -507.67536   -12.081077   0.09941486   -56.511727   -15164.788   -47.312829    81.510168    103.33577 
   53900    295.28802   -188.44567   -683599.86          498    93.330476    120.82832   -517.58602   -13.317902  -0.24263975   -57.653319   -15078.073    7.3464049   -132.55712    53.910549 
   54000    297.60681     227.4887   -683541.76          498     93.33304     120.8285   -531.77137   -14.717158  -0.12669845   -58.644664   -15121.717   -30.404528   -15.838233    201.52762 
   54100    299.10734    438.85891   -683483.46          504    93.335319    120.83154   -500.64474   -14.088259   0.16168534   -55.447798   -15015.241   -65.399895    -75.05208    164.82251 
   54200    299.76566     182.9867   -683492.04          501    93.339546    120.83807   -508.81339   -13.141541 -0.081083831    -56.80384   -15096.782    8.0879793   -26.766384     -16.3551 
   54300    301.78161     61.12008    -683593.2          501    93.343832     120.8414   -505.69166   -14.547677 -0.069238488   -56.099298   -15105.637    64.502623    -118.5653   -72.184922 
   54400    301.27923    443.84695   -683415.92          504       93.347    120.83979   -503.15882   -13.857811 -0.0016888668   -56.200888   -15113.829   -126.46287    89.615369    71.465867 
   54500    300.93169   -31.269355   -683270.64          501    93.345384    120.84106   -506.31208   -12.947072  -0.17753637   -56.707213   -15035.509    -54.76906   -6.1878644    158.72655 
   54600    302.26924   -358.81351   -683452.37          503    93.343014    120.83905   -518.68851   -13.929716 -0.031979347   -58.723946    -15094.43   -29.827522    80.661261    101.06272 
   54700    296.48384   -142.71628   -683436.15          501     93.33837    120.83412   -498.48432   -12.954909 -0.042873087    -56.44238   -15117.705    138.33537    109.41321    180.13772 
   54800    298.62659   -110.60793   -683526.13          501    93.339319    120.83411   -504.05277   -14.876466  -0.28063285   -56.907378   -15135.131   -84.812594   -79.497172   -5.5366326 
   54900    299.75431   -382.91527   -683392.34          500    93.345088    120.84091   -488.49882   -13.776312   0.32598271   -55.548212   -15024.778   -17.513344     4.291467   -4.7102524 
   55000    302.50273    252.92152   -683469.39          499    93.350917    120.84623   -491.93451   -15.300649  -0.24085427   -54.410974   -15014.705   -6.9371644   -28.044862    13.535948 
   55100    297.91565   -134.22449   -683393.39          501    93.349041    120.84605   -501.34764   -13.464995  0.041613426   -56.509115   -15084.515  -0.75930369   -35.512824     203.3114 
   55200    299.77184    -468.6916   -683592.02          495    93.341983    120.83995   -503.94761   -11.701419  -0.19997814   -56.427733   -15054.176   -2.0712519    45.501609    21.314016 
   55300    299.04776    -471.7241   -683605.37          501    93.341787     120.8394   -502.14206   -13.684906  0.090502013   -55.474957   -15060.516    170.78877   -17.617217    179.02697 
   55400    302.02769   -475.09035   -683685.24          498    93.329578    120.82857   -497.11855   -13.357111   0.23643084   -55.273565    -15045.18    100.45947    168.07514   -75.464081 
   55500     301.3152   -50.534873   -683366.73          498    93.326041    120.82308   -506.74214   -15.010817  0.010307167    -56.68661   -15019.056    83.428855    -10.25857    42.752389 
   55600    302.88433   -435.21927    -683341.1          496    93.311047    120.81078   -517.61254   -13.684628   0.11628193   -57.696624   -15062.986   -149.81637   -82.314767   -8.9639401 
   55700    303.22192   -187.83949   -683545.23          497    93.295518    120.79338   -517.87307    -14.36618  -0.13039373   -57.905078   -15068.556     82.46358    96.200292    168.02951 
   55800    297.70333   -614.12415    -683434.4          502    93.275493    120.77571    -514.7534   -13.990461 -0.035160839   -57.422247   -15055.023    143.46875    76.107523    2.5572438 
   55900    300.17515   -382.54882   -683560.23          503    93.260738    120.75691   -509.59731   -15.043522 -0.044465454   -57.287429    -15019.82    10.427877    59.591889    313.86189 
   56000    300.59511   -335.01892   -683527.65          500    93.247666      120.744   -512.27818    -13.48398   0.17210343     -58.2846   -15129.487     59.97336     27.52885   -126.91009 
   56100    301.03719    151.80631   -683380.25          503    93.229817    120.72484   -509.67224   -14.267923  -0.17295288   -57.989512    -15052.33    59.638802     33.32252   -77.147799 
   56200    300.08282   -708.09201   -683232.95          504    93.210326    120.70857   -513.95118   -11.229665   0.15773142   -58.941704   -15058.997    68.836025    -14.51365    96.792213 
   56300    301.66327    260.89991    -683367.3          506    93.202717    120.69664   -514.95656   -12.783311   0.11489837   -58.399979   -15104.172   -6.3036717    23.291867    145.07987 
   56400    299.54218    318.21052   -683540.47          504    93.205945    120.69929    -530.9633   -13.644711  0.086171902   -59.812211   -15212.966    106.10751   -55.192833   -104.12896 
   56500    298.35868    388.52422   -683531.04          501     93.21102    120.70314   -519.38671   -14.316346   0.14993284   -58.858379   -15217.118   -171.68914     44.55881   -30.296704 
   56600    300.96317    584.57344   -683530.41          503    93.206843    120.69714   -535.47033   -14.320275  0.097971423   -60.421531   -15223.389    -13.43511   -28.481839    22.029014 
   56700    300.94505   -607.71102   -683519.97          501    93.198499    120.69378   -515.90164   -11.808301  0.014837794    -58.77379    -15128.75   -77.452414    23.811866     137.7154 
   56800    297.74866   -584.94463   -683568.64          500     93.19173    120.68747   -529.69704   -11.878483 -0.014399301   -60.363564    -15149.61   -4.1040416   -55.832441     29.29935 
   56900     299.4779     -185.958   -683848.25          506    93.189841    120.68355   -515.27586   -14.291419    0.2481786   -58.762664   -15173.253   -79.126451    104.07968   -27.870776 
   57000    296.87325   -182.03424   -683645.09          506    93.192533    120.68784   -517.42846   -14.420334    0.1185145   -58.155546   -15176.458   -8.3077237   0.57234269    17.850085 
   57100    299.60324   -243.42717   -683552.47          503    93.198755    120.69304   -520.99227   -13.521991   0.18541124    -58.46656   -15022.813    -3.553374    114.27139    210.85379 
   57200    298.62149   -474.47261   -683486.34          505    93.213272    120.70998   -522.32623   -14.345415  0.082634726   -58.438006   -15072.346    71.503878   -46.444335   -24.229698 
   57300    297.71052   -192.87201   -683356.39          501     93.23427    120.73114   -528.08885   -13.622249  0.094680001   -58.674144   -15117.999    185.88394   -6.1821297    19.000248 
   57400    300.25437    268.91129   -683440.29          507    93.261004    120.75587   -501.14258    -15.59296   0.20893328    -56.88312    -14993.93    7.5412961     2.926952    73.222164 
   57500    301.23484    5.2124277   -683639.63          500    93.292385    120.78743   -505.62764   -13.734997   0.22641588   -57.309249   -15174.101   -25.882535    45.744391    142.36411 
   57600    301.11952   -67.521806   -683675.72          504    93.321018    120.81709   -519.58039   -13.722834  -0.18955892   -58.109897   -15231.414   -104.15531   -69.727982    168.75127 
   57700    299.91012    175.24066    -683660.7          506    93.340078    120.83513   -509.98004    -13.57445 -0.070055592   -57.542431   -15104.241    116.48657    98.127881    258.50288 
   57800    300.43438     44.57749   -683641.79          502    93.354951    120.85013   -522.71305   -15.111136   0.16460254    -57.56141   -15146.237    69.513653    51.251248    152.17472 
   57900    300.61019   -193.97242   -683445.76          502    93.369595     120.8646   -512.10152   -14.162419  0.033839341   -56.898042   -15128.168    30.506937   -10.714013    211.47426 
   58000    304.40615    67.488749   -683461.01          504    93.382462    120.87616   -496.70789   -15.130848   0.10373309   -55.485678   -15071.435    39.384681   -58.460625   -84.086416 
   58100    301.19091    363.62856   -683537.86          505    93.396652    120.89062   -503.25356    -13.17664   0.16738736   -56.049029   -15103.488    13.891612    5.7105368   -157.16646 
   58200    301.36457   -357.84338   -683701.54          501    93.405725    120.90141   -505.66238    -13.45131  0.087967389   -56.027096   -15117.401    25.953697    122.80586    24.552192 
   58300    299.85147    555.17989   -683659.89          499    93.410839    120.90301   -511.03273   -13.116116   0.18409335   -56.938261   -15068.017    -9.708538    8.5247478    116.53097 
   58400    298.19365   -245.62303   -683518.18          500    93.408251    120.90182    -495.9231   -14.531791  0.091052542   -56.461047   -15004.028   -26.153875     25.33511    95.334186 
   58500    297.99003    98.157243   -683325.94          501    93.406069    120.89983    -496.1613   -13.882301    0.3561276    -56.03589   -15069.133    180.75085   -5.5068358    113.82438 
   58600    302.93536   -590.25299   -683501.68          503    93.407005    120.90248   -536.77475   -14.458676   0.19022193   -59.831707   -15240.188   -160.29005    4.3106556     297.1506 
   58700    299.06495   -84.133922   -683346.97          504    93.401665    120.89691   -500.82457   -14.828181    0.2600874   -55.726092   -15213.015   -27.671963     98.86618    28.205719 
   58800    299.51481    -148.4707   -683468.52          499    93.391447    120.88663   -513.67956   -15.579598   0.15559198   -57.696321    -15166.41    45.046519   -50.148175    343.48493 
   58900     297.9571     232.2973   -683724.79          498    93.376201    120.86932   -523.89309   -15.568096   0.10732866    -58.35776   -15142.783   -35.303752    58.542419    68.345282 
   59000    295.70046    302.36227   -683742.46          500    93.359371    120.85311   -511.52118   -14.738598  0.096709687   -56.330655   -15138.627   -28.570302    20.757386     57.91652 
   59100    299.04192   -38.747552   -683686.51          500     93.34511    120.83989   -504.72271   -15.505707   0.26173672   -56.203021   -15111.582    107.40112   -108.45168    28.030139 
   59200    300.32499    83.279089    -683569.4          500    93.327743    120.82116   -514.05208   -15.410159  0.025878481   -56.746514   -15114.946   -22.928348    80.804058     169.7722 
   59300    299.21079    503.27247      -683445          496    93.313237    120.80579    -509.5064   -13.181087  -0.23399152   -56.282423   -15139.188    60.460804   -52.148298    5.9267223 
   59400    302.12669   -41.515819   -683556.98          497    93.297951    120.79392   -506.47476   -13.815534  0.062222569   -56.258761   -14980.348    237.98922   -3.6926772    -54.46504 
   59500     299.8895    180.78417   -683439.25          499    93.292095    120.78668   -518.14539   -15.036982   0.01877103   -59.007213   -15017.809   -67.481811    16.809002   -31.998625 
   59600    299.93604   -180.29184   -683629.67          497    93.286915    120.78121   -523.76901   -13.845959   0.13065905   -58.951411   -15043.995      121.405    66.189347    126.15959 
   59700    298.53276    218.84202   -683632.63          493    93.287505     120.7804   -521.79917   -13.981567 -0.026516695    -58.20065   -15008.295   -90.937875     31.14445   -64.793623 
